NO_OF_FRAMES	2087
NO_OF_CAMERAS	6
NO_OF_MARKERS	32
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:00:14.239	4128051.90243010
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RASI	LASI	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RASI X	RASI Y	RASI Z	LASI X	LASI Y	LASI Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
1322	13.21000	386.623	-138.139	839.373	390.327	-238.004	806.937	225.646	-236.090	805.938	233.513	-133.942	844.208	309.441	-277.394	656.885	306.573	-148.067	611.784	476.473	-220.021	654.118	146.617	-217.906	650.719	523.484	-224.638	658.934	96.696	-232.459	642.289	363.000	-324.373	168.549	268.430	-320.627	175.886	454.609	-121.648	147.637	178.465	-122.562	157.145	775.802	-170.294	637.116	774.148	-177.216	562.032	-154.970	-172.738	595.571	-149.682	-177.832	530.239	1012.328	-64.786	638.869	989.247	2.725	650.511	-405.333	-84.625	591.144	-390.052	-15.697	606.215	1059.611	89.288	640.138	1082.240	34.032	643.849	1161.305	72.726	627.858	1093.371	-18.069	629.965	1163.817	-7.889	612.331	-467.108	56.186	599.017	-484.113	-3.295	590.293	-568.110	6.457	565.433	-476.785	-61.877	578.330	-545.543	-76.887	561.802
1323	13.22000	386.579	-138.150	839.408	390.324	-238.063	806.959	225.581	-236.047	805.897	233.455	-133.913	844.190	309.429	-277.361	656.894	306.608	-148.063	611.807	476.469	-220.001	654.054	146.606	-217.856	650.699	523.476	-224.603	658.908	96.702	-232.417	642.219	362.974	-324.347	168.549	268.427	-320.601	175.853	454.502	-121.571	147.564	178.490	-122.522	157.060	775.801	-170.302	637.121	774.138	-177.225	562.023	-154.987	-172.711	595.613	-149.692	-177.795	530.291	1012.306	-64.748	638.837	989.203	2.767	650.520	-405.317	-84.539	591.216	-390.002	-15.586	606.321	1059.436	89.433	640.176	1082.159	34.133	643.814	1161.191	72.861	627.834	1093.312	-17.965	629.911	1163.759	-7.704	612.238	-467.040	56.319	599.150	-484.093	-3.194	590.382	-568.050	6.658	565.515	-476.775	-61.763	578.402	-545.542	-76.727	561.835
1324	13.23000	386.553	-138.196	839.480	390.223	-238.032	806.986	225.515	-236.024	805.878	233.400	-133.896	844.162	309.368	-277.375	656.895	306.588	-148.059	611.787	476.458	-219.980	654.098	146.567	-217.836	650.653	523.480	-224.600	658.904	96.695	-232.381	642.186	362.998	-324.303	168.530	268.409	-320.582	175.854	454.471	-121.517	147.561	178.458	-122.494	157.086	775.765	-170.272	637.075	774.139	-177.254	562.006	-154.997	-172.663	595.660	-149.742	-177.760	530.360	1012.276	-64.680	638.768	989.133	2.815	650.519	-405.330	-84.432	591.273	-389.909	-15.417	606.367	1059.302	89.560	640.182	1082.087	34.208	643.807	1161.112	73.018	627.805	1093.262	-17.826	629.854	1163.701	-7.540	612.140	-466.998	56.443	599.268	-484.058	-3.064	590.437	-568.052	6.781	565.670	-476.787	-61.640	578.438	-545.536	-76.604	561.875
1325	13.24000	386.448	-138.170	839.499	390.209	-238.059	807.064	225.442	-235.991	805.838	233.347	-133.844	844.121	309.379	-277.353	656.872	306.636	-148.113	611.755	476.469	-219.989	654.104	146.512	-217.811	650.618	523.508	-224.608	658.934	96.684	-232.331	642.112	362.980	-324.294	168.539	268.423	-320.549	175.848	454.446	-121.455	147.485	178.416	-122.489	157.107	775.766	-170.241	637.046	774.134	-177.246	561.990	-155.008	-172.637	595.702	-149.760	-177.702	530.396	1012.254	-64.613	638.693	989.103	2.882	650.463	-405.325	-84.329	591.363	-389.878	-15.315	606.459	1059.209	89.651	640.117	1082.068	34.301	643.734	1161.036	73.184	627.726	1093.232	-17.734	629.744	1163.651	-7.393	612.047	-466.992	56.507	599.398	-484.049	-2.969	590.558	-568.040	6.895	565.750	-476.766	-61.484	578.493	-545.531	-76.467	561.907
1326	13.25000	386.326	-138.111	839.492	390.118	-238.023	807.065	225.364	-235.980	805.802	233.255	-133.843	844.086	309.321	-277.348	656.874	306.603	-148.100	611.740	476.436	-219.985	654.108	146.482	-217.749	650.572	523.473	-224.582	658.933	96.636	-232.264	642.049	362.971	-324.272	168.540	268.433	-320.520	175.841	454.483	-121.492	147.545	178.467	-122.465	157.051	775.760	-170.207	637.022	774.135	-177.224	561.978	-155.029	-172.601	595.763	-149.831	-177.656	530.458	1012.219	-64.525	638.616	989.107	2.934	650.358	-405.347	-84.273	591.486	-389.882	-15.229	606.549	1059.151	89.731	639.989	1081.987	34.393	643.621	1160.975	73.257	627.576	1093.182	-17.630	629.639	1163.599	-7.258	611.939	-466.950	56.639	599.460	-484.030	-2.831	590.664	-568.053	7.014	565.853	-476.798	-61.395	578.617	-545.562	-76.359	562.025
1327	13.26000	386.280	-138.146	839.506	390.023	-238.007	807.079	225.282	-235.982	805.800	233.170	-133.831	844.070	309.245	-277.348	656.884	306.561	-148.098	611.714	476.427	-219.962	654.168	146.405	-217.695	650.504	523.503	-224.579	658.954	96.618	-232.196	641.974	362.976	-324.254	168.517	268.416	-320.503	175.843	454.578	-121.508	147.612	178.422	-122.463	157.082	775.741	-170.148	636.993	774.106	-177.201	561.931	-155.074	-172.578	595.805	-149.890	-177.617	530.497	1012.168	-64.422	638.497	989.062	3.060	650.208	-405.371	-84.213	591.665	-389.899	-15.193	606.693	1059.143	89.804	639.824	1081.948	34.497	643.457	1160.929	73.355	627.380	1093.157	-17.542	629.505	1163.568	-7.158	611.849	-466.923	56.706	599.612	-484.056	-2.767	590.840	-568.076	7.106	566.017	-476.839	-61.356	578.812	-545.581	-76.297	562.244
1328	13.27000	386.143	-138.060	839.496	390.064	-238.001	807.182	225.229	-235.957	805.772	233.037	-133.843	844.068	309.215	-277.303	656.845	306.518	-148.106	611.729	476.382	-219.967	654.224	146.373	-217.636	650.472	523.510	-224.584	658.994	96.573	-232.112	641.908	363.001	-324.228	168.533	268.426	-320.465	175.838	454.543	-121.469	147.586	178.491	-122.419	157.045	775.712	-170.091	636.939	774.065	-177.164	561.889	-155.116	-172.563	595.869	-149.961	-177.589	530.572	1012.116	-64.336	638.372	989.005	3.167	650.054	-405.417	-84.190	591.882	-389.930	-15.161	606.832	1059.135	89.856	639.590	1081.916	34.610	643.259	1160.900	73.421	627.185	1093.079	-17.450	629.377	1163.554	-7.095	611.710	-466.967	56.730	599.836	-484.075	-2.696	590.999	-568.071	7.194	566.185	-476.885	-61.315	579.042	-545.637	-76.240	562.498
1329	13.28000	386.081	-138.067	839.510	389.897	-237.935	807.092	225.128	-235.960	805.737	232.942	-133.830	844.008	309.151	-277.283	656.843	306.474	-148.059	611.719	476.296	-220.003	654.316	146.301	-217.562	650.446	523.523	-224.595	659.004	96.546	-232.043	641.868	362.986	-324.218	168.524	268.445	-320.448	175.823	454.505	-121.426	147.500	178.458	-122.410	157.067	775.709	-170.045	636.882	774.011	-177.107	561.849	-155.142	-172.516	595.956	-150.035	-177.560	530.655	1012.068	-64.265	638.278	988.956	3.263	649.885	-405.444	-84.151	592.054	-389.958	-15.101	607.030	1059.119	89.934	639.383	1081.897	34.704	643.005	1160.864	73.503	626.970	1092.997	-17.354	629.270	1163.529	-7.049	611.547	-467.026	56.790	599.992	-484.151	-2.758	591.322	-568.124	7.243	566.414	-476.888	-61.245	579.214	-545.679	-76.223	562.772
1330	13.29000	386.014	-138.052	839.547	389.713	-237.879	807.054	225.036	-235.956	805.702	232.865	-133.792	843.947	309.088	-277.262	656.841	306.413	-148.098	611.640	476.242	-220.035	654.409	146.287	-217.498	650.396	523.504	-224.589	659.021	96.559	-231.986	641.856	363.011	-324.209	168.532	268.437	-320.442	175.825	454.567	-121.440	147.530	178.508	-122.355	157.086	775.654	-170.013	636.823	773.955	-177.068	561.780	-155.195	-172.470	596.070	-150.059	-177.500	530.696	1012.009	-64.153	638.156	988.846	3.376	649.715	-405.494	-84.137	592.266	-390.114	-15.199	607.338	1059.056	90.028	639.119	1081.812	34.790	642.799	1160.742	73.581	626.715	1092.885	-17.240	629.063	1163.428	-6.970	611.363	-467.091	56.771	600.249	-484.204	-2.743	591.545	-568.238	7.122	566.907	-476.962	-61.286	579.508	-545.739	-76.270	563.097
1331	13.30000	385.796	-137.949	839.510	389.660	-237.883	807.057	224.971	-235.920	805.684	232.780	-133.763	843.907	309.025	-277.242	656.839	306.352	-148.101	611.682	476.162	-220.071	654.517	146.279	-217.476	650.406	523.506	-224.631	659.065	96.548	-231.945	641.888	363.005	-324.209	168.505	268.421	-320.413	175.839	454.581	-121.430	147.483	178.587	-122.308	157.029	775.627	-169.964	636.765	773.882	-177.033	561.738	-155.201	-172.386	596.106	-150.144	-177.474	530.787	1011.947	-64.059	638.041	988.777	3.446	649.567	-405.525	-84.131	592.473	-390.153	-15.179	607.506	1058.961	90.133	638.929	1081.710	34.904	642.602	1160.630	73.729	626.436	1092.869	-17.171	628.922	1163.313	-6.858	611.117	-467.198	56.705	600.549	-484.270	-2.764	591.851	-568.340	7.069	567.283	-476.998	-61.303	579.809	-545.836	-76.357	563.492
1332	13.31000	385.797	-137.971	839.580	389.588	-237.869	807.080	224.883	-235.880	805.661	232.666	-133.723	843.896	308.954	-277.204	656.850	306.365	-148.045	611.651	476.050	-220.083	654.615	146.285	-217.465	650.428	523.488	-224.624	659.091	96.550	-231.906	641.884	362.989	-324.206	168.541	268.436	-320.395	175.819	454.740	-121.488	147.575	178.584	-122.249	157.077	775.576	-169.941	636.704	773.809	-176.962	561.677	-155.223	-172.316	596.192	-150.182	-177.418	530.857	1011.889	-63.977	637.931	988.714	3.530	649.482	-405.559	-84.108	592.663	-390.179	-15.155	607.687	1058.826	90.234	638.786	1081.624	35.002	642.475	1160.549	73.873	626.245	1092.793	-17.067	628.770	1163.200	-6.715	610.850	-467.303	56.677	600.833	-484.340	-2.777	592.147	-568.438	6.989	567.619	-477.059	-61.341	580.123	-545.893	-76.433	563.855
1333	13.32000	385.672	-137.940	839.614	389.574	-237.855	807.145	224.797	-235.838	805.617	232.576	-133.658	843.837	308.932	-277.196	656.865	306.359	-148.068	611.675	475.978	-220.121	654.688	146.296	-217.450	650.455	523.479	-224.683	659.140	96.537	-231.911	641.935	363.004	-324.198	168.546	268.418	-320.390	175.833	454.751	-121.552	147.579	178.630	-122.220	157.090	775.541	-169.872	636.619	773.733	-176.886	561.602	-155.220	-172.235	596.210	-150.213	-177.346	530.884	1011.826	-63.878	637.821	988.630	3.644	649.410	-405.594	-84.112	592.847	-390.215	-15.136	607.829	1058.755	90.376	638.705	1081.547	35.126	642.348	1160.415	74.048	626.055	1092.735	-16.943	628.685	1163.120	-6.568	610.702	-467.397	56.686	601.132	-484.402	-2.809	592.416	-568.538	6.937	567.955	-477.106	-61.320	580.325	-545.937	-76.458	564.130
1334	13.33000	385.581	-137.896	839.639	389.454	-237.823	807.196	224.699	-235.798	805.604	232.444	-133.624	843.825	308.911	-277.200	656.861	306.360	-148.049	611.672	475.943	-220.137	654.775	146.291	-217.454	650.460	523.470	-224.666	659.141	96.533	-231.894	641.945	362.975	-324.197	168.558	268.424	-320.363	175.843	454.756	-121.534	147.543	178.604	-122.192	157.138	775.484	-169.792	636.543	773.662	-176.781	561.516	-155.206	-172.148	596.223	-150.219	-177.278	530.926	1011.772	-63.751	637.715	988.605	3.736	649.367	-405.596	-84.034	592.921	-390.128	-14.968	607.843	1058.681	90.481	638.649	1081.464	35.275	642.264	1160.355	74.164	625.966	1092.653	-16.814	628.536	1163.054	-6.452	610.582	-467.447	56.731	601.291	-484.423	-2.746	592.562	-568.636	6.861	568.306	-477.111	-61.274	580.456	-545.963	-76.451	564.331
1335	13.34000	385.513	-137.877	839.663	389.499	-237.860	807.284	224.621	-235.739	805.557	232.371	-133.572	843.783	308.890	-277.204	656.858	306.355	-148.071	611.632	475.889	-220.163	654.818	146.280	-217.438	650.462	523.487	-224.681	659.162	96.482	-231.858	641.972	362.963	-324.200	168.576	268.416	-320.349	175.839	454.785	-121.573	147.540	178.638	-122.142	157.134	775.463	-169.698	636.459	773.610	-176.656	561.429	-155.243	-172.132	596.295	-150.227	-177.222	530.954	1011.725	-63.606	637.601	988.549	3.869	649.296	-405.595	-83.984	592.996	-390.120	-14.881	607.871	1058.619	90.624	638.593	1081.380	35.408	642.189	1160.273	74.263	625.987	1092.607	-16.687	628.447	1162.977	-6.320	610.570	-467.455	56.796	601.419	-484.425	-2.699	592.675	-568.683	6.881	568.557	-477.097	-61.185	580.507	-545.982	-76.391	564.452
1336	13.35000	385.420	-137.825	839.647	389.455	-237.834	807.309	224.529	-235.721	805.550	232.256	-133.554	843.746	308.924	-277.159	656.811	306.301	-148.025	611.680	475.858	-220.184	654.890	146.278	-217.399	650.468	523.497	-224.678	659.174	96.484	-231.866	642.005	362.972	-324.187	168.566	268.387	-320.339	175.871	454.858	-121.596	147.563	178.695	-122.079	157.090	775.402	-169.609	636.431	773.583	-176.512	561.370	-155.223	-172.052	596.288	-150.231	-177.183	530.994	1011.619	-63.451	637.540	988.452	4.017	649.235	-405.584	-83.878	592.983	-390.101	-14.785	607.872	1058.516	90.777	638.575	1081.306	35.554	642.184	1160.188	74.448	626.001	1092.524	-16.503	628.375	1162.925	-6.148	610.555	-467.429	56.888	601.416	-484.403	-2.625	592.718	-568.639	7.006	568.572	-477.091	-61.155	580.611	-545.951	-76.262	564.463
1337	13.36000	385.350	-137.791	839.682	389.367	-237.769	807.341	224.498	-235.703	805.523	232.195	-133.533	843.704	308.874	-277.170	656.828	306.348	-148.034	611.674	475.819	-220.191	654.897	146.262	-217.392	650.492	523.487	-224.641	659.168	96.498	-231.815	641.998	362.951	-324.179	168.555	268.417	-320.318	175.822	454.928	-121.612	147.570	178.686	-122.062	157.115	775.365	-169.532	636.396	773.525	-176.402	561.337	-155.216	-172.023	596.307	-150.210	-177.146	530.982	1011.554	-63.287	637.476	988.371	4.165	649.207	-405.563	-83.783	592.971	-390.071	-14.713	607.884	1058.454	90.915	638.557	1081.215	35.741	642.146	1160.086	74.610	626.016	1092.420	-16.330	628.405	1162.840	-5.949	610.538	-467.349	57.027	601.355	-484.369	-2.552	592.740	-568.587	7.189	568.469	-477.068	-61.017	580.550	-545.905	-76.102	564.397
1338	13.37000	385.301	-137.731	839.697	389.288	-237.676	807.373	224.449	-235.677	805.491	232.139	-133.473	843.649	308.876	-277.150	656.818	306.327	-148.065	611.681	475.782	-220.213	654.947	146.270	-217.350	650.475	523.481	-224.655	659.205	96.491	-231.784	641.989	362.932	-324.196	168.575	268.382	-320.316	175.844	454.944	-121.646	147.580	178.730	-122.026	157.075	775.333	-169.421	636.364	773.497	-176.312	561.307	-155.216	-172.000	596.347	-150.196	-177.114	531.007	1011.487	-63.145	637.450	988.263	4.334	649.175	-405.516	-83.653	592.930	-390.016	-14.602	607.854	1058.358	91.072	638.593	1081.139	35.910	642.161	1159.992	74.832	626.028	1092.323	-16.142	628.383	1162.762	-5.729	610.532	-467.245	57.184	601.244	-484.288	-2.295	592.528	-568.478	7.409	568.241	-476.994	-60.804	580.376	-545.855	-75.924	564.227
1339	13.38000	385.241	-137.669	839.704	389.245	-237.630	807.387	224.430	-235.673	805.474	232.084	-133.483	843.643	308.822	-277.148	656.842	306.348	-147.983	611.662	475.744	-220.202	654.969	146.254	-217.307	650.478	523.481	-224.622	659.244	96.503	-231.756	641.984	362.929	-324.196	168.575	268.373	-320.306	175.851	454.942	-121.670	147.583	178.764	-121.989	157.043	775.300	-169.364	636.371	773.436	-176.214	561.308	-155.218	-171.960	596.329	-150.205	-177.101	531.028	1011.416	-62.977	637.445	988.179	4.480	649.193	-405.500	-83.548	592.925	-389.967	-14.496	607.829	1058.245	91.262	638.608	1081.010	36.111	642.158	1159.874	75.058	626.007	1092.205	-15.905	628.347	1162.667	-5.493	610.522	-467.145	57.306	601.114	-484.203	-2.125	592.363	-568.340	7.667	567.949	-476.998	-60.752	580.383	-545.780	-75.708	564.051
1340	13.39000	385.192	-137.607	839.654	389.218	-237.573	807.388	224.416	-235.666	805.466	232.070	-133.433	843.579	308.815	-277.130	656.855	306.300	-147.987	611.682	475.714	-220.179	655.012	146.291	-217.258	650.459	523.476	-224.579	659.265	96.536	-231.701	641.973	362.928	-324.234	168.582	268.349	-320.314	175.846	454.948	-121.684	147.551	178.823	-121.967	156.989	775.251	-169.254	636.391	773.400	-176.141	561.303	-155.226	-171.932	596.345	-150.165	-177.051	530.987	1011.328	-62.795	637.448	988.075	4.654	649.202	-405.479	-83.424	592.852	-389.930	-14.366	607.769	1058.117	91.459	638.617	1080.889	36.357	642.119	1159.707	75.332	625.999	1092.111	-15.705	628.338	1162.575	-5.231	610.475	-467.045	57.490	600.988	-484.138	-1.944	592.213	-568.226	7.883	567.692	-476.884	-60.465	580.105	-545.725	-75.539	563.872
1341	13.40000	385.167	-137.575	839.630	389.205	-237.524	807.367	224.414	-235.646	805.471	232.057	-133.409	843.569	308.821	-277.092	656.828	306.286	-147.962	611.651	475.693	-220.141	655.032	146.262	-217.233	650.462	523.415	-224.551	659.290	96.514	-231.659	641.952	362.916	-324.236	168.576	268.377	-320.302	175.823	455.024	-121.720	147.624	178.786	-121.979	157.015	775.255	-169.187	636.412	773.366	-176.053	561.314	-155.212	-171.869	596.289	-150.174	-177.027	530.979	1011.282	-62.613	637.448	987.961	4.819	649.206	-405.454	-83.311	592.772	-389.886	-14.256	607.741	1057.986	91.655	638.654	1080.773	36.563	642.135	1159.578	75.588	625.995	1092.071	-15.479	628.288	1162.486	-4.986	610.449	-466.965	57.633	600.901	-484.089	-1.848	592.138	-568.158	8.051	567.536	-476.861	-60.340	580.023	-545.687	-75.365	563.748
1342	13.41000	385.185	-137.566	839.638	389.192	-237.488	807.369	224.426	-235.601	805.477	232.030	-133.400	843.582	308.780	-277.089	656.879	306.267	-147.956	611.657	475.652	-220.124	655.072	146.263	-217.220	650.454	523.419	-224.512	659.352	96.525	-231.634	641.914	362.931	-324.254	168.555	268.352	-320.315	175.820	454.941	-121.680	147.505	178.849	-121.949	156.929	775.218	-169.094	636.433	773.346	-175.984	561.355	-155.203	-171.802	596.253	-150.159	-176.957	530.944	1011.218	-62.425	637.450	987.902	4.972	649.243	-405.435	-83.180	592.669	-389.840	-14.121	607.629	1057.818	91.837	638.727	1080.637	36.805	642.146	1159.471	75.827	625.992	1091.958	-15.276	628.315	1162.371	-4.738	610.453	-466.917	57.768	600.806	-484.036	-1.723	592.053	-568.096	8.256	567.417	-476.869	-60.252	579.999	-545.669	-75.212	563.609
1343	13.42000	385.176	-137.515	839.571	389.204	-237.483	807.323	224.385	-235.572	805.515	232.075	-133.344	843.585	308.783	-277.070	656.879	306.291	-147.946	611.656	475.619	-220.098	655.098	146.252	-217.179	650.403	523.397	-224.457	659.377	96.514	-231.606	641.881	362.939	-324.266	168.545	268.366	-320.319	175.824	454.949	-121.673	147.523	178.820	-121.988	156.994	775.182	-169.003	636.455	773.338	-175.908	561.381	-155.203	-171.737	596.197	-150.136	-176.874	530.851	1011.141	-62.250	637.473	987.780	5.151	649.290	-405.396	-83.052	592.555	-389.811	-14.024	607.546	1057.690	92.049	638.741	1080.550	37.004	642.172	1159.345	76.108	626.021	1091.881	-15.073	628.366	1162.258	-4.495	610.479	-466.860	57.902	600.741	-483.992	-1.592	591.992	-568.092	8.382	567.399	-476.829	-60.085	579.873	-545.637	-75.058	563.529
1344	13.43000	385.242	-137.534	839.598	389.249	-237.524	807.349	224.379	-235.512	805.511	232.096	-133.290	843.606	308.727	-277.067	656.892	306.257	-147.960	611.630	475.607	-220.064	655.133	146.233	-217.183	650.379	523.392	-224.416	659.433	96.499	-231.616	641.858	362.943	-324.271	168.547	268.361	-320.321	175.834	454.924	-121.664	147.491	178.837	-122.000	156.970	775.141	-168.905	636.492	773.325	-175.823	561.429	-155.204	-171.647	596.119	-150.141	-176.830	530.798	1011.063	-62.064	637.512	987.664	5.336	649.308	-405.390	-82.930	592.463	-389.772	-13.905	607.416	1057.567	92.224	638.770	1080.454	37.205	642.222	1159.190	76.337	626.084	1091.805	-14.853	628.363	1162.185	-4.260	610.565	-466.862	58.020	600.646	-483.984	-1.466	591.929	-568.063	8.504	567.358	-476.818	-59.946	579.780	-545.635	-74.905	563.447
1345	13.44000	385.281	-137.544	839.566	389.199	-237.497	807.299	224.383	-235.420	805.521	232.129	-133.233	843.600	308.699	-277.054	656.874	306.307	-147.933	611.648	475.592	-220.021	655.138	146.215	-217.178	650.336	523.355	-224.361	659.454	96.466	-231.594	641.821	362.949	-324.303	168.542	268.393	-320.327	175.828	454.965	-121.670	147.572	178.805	-122.031	156.980	775.130	-168.818	636.541	773.289	-175.748	561.485	-155.180	-171.555	595.979	-150.136	-176.754	530.718	1011.013	-61.897	637.562	987.629	5.489	649.346	-405.380	-82.820	592.363	-389.748	-13.798	607.310	1057.456	92.421	638.790	1080.353	37.370	642.259	1159.100	76.558	626.102	1091.724	-14.661	628.412	1162.106	-4.067	610.666	-466.833	58.134	600.543	-483.956	-1.385	591.874	-568.087	8.572	567.351	-476.805	-59.819	579.675	-545.646	-74.822	563.448
1346	13.45000	385.308	-137.545	839.536	389.270	-237.549	807.338	224.362	-235.364	805.524	232.195	-133.135	843.590	308.662	-277.045	656.879	306.256	-147.914	611.626	475.581	-219.993	655.153	146.193	-217.181	650.301	523.332	-224.313	659.483	96.461	-231.584	641.784	362.976	-324.298	168.533	268.409	-320.347	175.816	454.926	-121.643	147.520	178.825	-122.079	156.956	775.093	-168.723	636.599	773.279	-175.661	561.524	-155.207	-171.508	595.970	-150.126	-176.696	530.598	1010.962	-61.761	637.637	987.551	5.659	649.379	-405.344	-82.734	592.250	-389.696	-13.694	607.151	1057.379	92.589	638.841	1080.221	37.538	642.315	1159.046	76.748	626.131	1091.643	-14.451	628.464	1162.050	-3.865	610.719	-466.806	58.219	600.400	-483.929	-1.217	591.686	-568.057	8.649	567.291	-476.833	-59.844	579.726	-545.622	-74.743	563.396
1347	13.46000	385.387	-137.572	839.561	389.285	-237.579	807.330	224.352	-235.323	805.536	232.203	-133.092	843.603	308.636	-277.033	656.900	306.262	-147.901	611.600	475.555	-219.958	655.202	146.168	-217.168	650.282	523.333	-224.241	659.481	96.433	-231.570	641.739	362.992	-324.302	168.542	268.435	-320.364	175.830	454.837	-121.592	147.482	178.790	-122.142	157.035	775.075	-168.636	636.660	773.269	-175.575	561.574	-155.203	-171.452	595.872	-150.119	-176.637	530.513	1010.951	-61.619	637.715	987.490	5.776	649.460	-405.325	-82.666	592.125	-389.779	-13.723	607.089	1057.319	92.716	638.883	1080.161	37.685	642.377	1158.950	76.902	626.230	1091.614	-14.302	628.549	1162.000	-3.722	610.786	-466.761	58.294	600.232	-483.926	-1.178	591.590	-568.017	8.741	567.078	-476.765	-59.666	579.500	-545.624	-74.664	563.292
1348	13.47000	385.326	-137.489	839.499	389.214	-237.541	807.262	224.364	-235.242	805.514	232.270	-133.018	843.592	308.699	-277.000	656.871	306.311	-147.890	611.588	475.576	-219.889	655.159	146.156	-217.130	650.248	523.305	-224.205	659.495	96.435	-231.521	641.655	363.016	-324.293	168.543	268.434	-320.390	175.823	454.857	-121.594	147.489	178.795	-122.164	157.030	775.051	-168.521	636.710	773.270	-175.486	561.619	-155.158	-171.399	595.752	-150.099	-176.606	530.417	1010.919	-61.483	637.779	987.443	5.925	649.507	-405.299	-82.598	591.947	-389.768	-13.693	606.939	1057.304	92.828	638.932	1080.132	37.819	642.459	1158.911	77.040	626.304	1091.571	-14.178	628.671	1161.993	-3.586	610.885	-466.735	58.368	599.942	-483.884	-1.055	591.332	-567.982	8.824	566.841	-476.741	-59.634	579.361	-545.615	-74.610	563.115
1349	13.48000	385.358	-137.470	839.465	389.219	-237.524	807.278	224.376	-235.184	805.539	232.299	-132.957	843.592	308.721	-276.942	656.872	306.302	-147.856	611.554	475.585	-219.833	655.141	146.142	-217.144	650.260	523.290	-224.117	659.449	96.413	-231.526	641.700	363.048	-324.312	168.547	268.472	-320.390	175.817	454.862	-121.613	147.523	178.830	-122.177	156.920	775.038	-168.437	636.793	773.269	-175.433	561.706	-155.135	-171.361	595.664	-150.049	-176.567	530.336	1010.880	-61.362	637.876	987.407	6.062	649.538	-405.287	-82.554	591.770	-389.720	-13.613	606.728	1057.291	92.963	638.995	1080.146	37.944	642.576	1158.881	77.150	626.390	1091.521	-14.068	628.789	1161.980	-3.483	610.979	-466.708	58.387	599.769	-483.877	-1.027	591.143	-567.946	8.905	566.546	-476.754	-59.654	579.185	-545.604	-74.559	562.821
1350	13.49000	385.450	-137.474	839.472	389.313	-237.554	807.268	224.388	-235.137	805.542	232.333	-132.915	843.601	308.718	-276.927	656.907	306.287	-147.821	611.552	475.607	-219.775	655.110	146.162	-217.097	650.230	523.299	-224.068	659.444	96.425	-231.498	641.647	363.053	-324.327	168.528	268.463	-320.428	175.835	454.830	-121.583	147.494	178.775	-122.237	156.953	775.015	-168.365	636.884	773.296	-175.363	561.770	-155.139	-171.342	595.583	-150.039	-176.592	530.254	1010.881	-61.258	637.971	987.397	6.167	649.590	-405.265	-82.527	591.574	-389.741	-13.594	606.540	1057.261	93.083	638.996	1080.116	38.081	642.640	1158.843	77.265	626.464	1091.514	-13.961	628.897	1161.970	-3.377	611.092	-466.688	58.482	599.485	-483.876	-1.054	590.889	-567.916	8.929	566.290	-476.719	-59.619	578.907	-545.544	-74.507	562.513
