NO_OF_FRAMES	2000
NO_OF_CAMERAS	6
NO_OF_MARKERS	32
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 11:58:31.248	4127948.91220950
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RASI	LASI	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Mixed
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RASI X	RASI Y	RASI Z	LASI X	LASI Y	LASI Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
1085	10.84000	380.393	-139.688	842.553	382.023	-239.837	810.071	217.186	-234.227	808.099	226.595	-132.112	846.217	0.000	0.000	0.000	304.080	-158.518	608.367	513.294	-214.296	601.179	106.623	-209.670	596.334	565.869	-232.748	546.179	49.333	-230.822	533.952	357.037	-328.291	167.512	263.319	-324.313	174.308	453.925	-130.436	152.230	175.660	-126.394	163.501	597.688	-257.914	263.074	537.513	-303.802	256.927	20.403	-235.563	245.540	61.687	-288.857	240.905	574.355	-195.722	10.746	558.434	-129.376	26.843	53.755	-182.397	-18.112	81.433	-117.552	-2.334	536.118	-57.036	-58.364	567.159	-106.726	-64.239	550.329	-81.971	-149.418	566.222	-161.675	-75.068	538.153	-153.025	-145.189	0.000	0.000	0.000	69.742	-97.521	-87.142	0.000	0.000	0.000	60.694	-155.840	-91.032	77.777	-156.366	-165.602
1086	10.85000	380.271	-139.672	842.528	381.966	-239.863	810.069	217.160	-234.243	808.083	226.535	-132.147	846.232	0.000	0.000	0.000	304.028	-158.559	608.359	513.267	-214.309	601.186	106.600	-209.698	596.334	565.856	-232.790	546.228	49.305	-230.852	533.958	357.060	-328.323	167.508	263.346	-324.331	174.314	453.860	-130.440	152.190	175.650	-126.427	163.461	597.692	-257.931	263.092	537.511	-303.798	256.938	20.418	-235.599	245.496	61.713	-288.887	240.871	574.386	-195.782	10.745	558.467	-129.414	26.799	53.789	-182.475	-18.200	81.460	-117.638	-2.390	536.186	-57.142	-58.351	567.187	-106.663	-64.471	550.418	-82.037	-149.418	566.351	-161.781	-75.020	538.296	-153.122	-145.133	0.000	0.000	0.000	69.746	-97.591	-87.184	0.000	0.000	0.000	60.753	-155.984	-91.108	77.880	-156.480	-165.614
1087	10.86000	380.296	-139.733	842.586	381.934	-239.921	810.045	217.130	-234.259	808.035	226.465	-132.190	846.227	0.000	0.000	0.000	304.048	-158.591	608.354	513.261	-214.317	601.186	106.571	-209.740	596.293	565.836	-232.797	546.196	49.286	-230.884	533.908	357.088	-328.332	167.474	263.369	-324.355	174.316	453.875	-130.495	152.194	175.689	-126.485	163.517	597.698	-257.945	263.120	537.504	-303.790	256.926	20.438	-235.634	245.444	61.741	-288.937	240.814	574.445	-195.875	10.735	558.543	-129.486	26.845	53.814	-182.613	-18.186	81.462	-117.714	-2.416	536.124	-57.221	-58.584	567.250	-106.750	-64.516	550.512	-82.210	-149.574	566.421	-161.881	-75.030	538.372	-153.205	-145.230	0.000	0.000	0.000	69.801	-97.697	-87.225	0.000	0.000	0.000	60.812	-156.115	-91.082	77.963	-156.586	-165.590
1088	10.87000	380.161	-139.692	842.521	381.904	-239.928	810.051	217.121	-234.295	808.022	226.474	-132.197	846.197	0.000	0.000	0.000	304.024	-158.615	608.353	513.238	-214.333	601.201	106.585	-209.746	596.240	565.792	-232.813	546.221	49.310	-230.891	533.851	357.125	-328.336	167.486	263.388	-324.389	174.317	453.942	-130.515	152.234	175.724	-126.494	163.497	597.645	-257.960	263.088	537.481	-303.850	256.944	20.418	-235.719	245.455	61.750	-289.036	240.740	574.456	-195.961	10.701	558.592	-129.541	26.862	53.862	-182.712	-18.224	81.507	-117.796	-2.469	536.259	-57.339	-58.580	567.261	-106.820	-64.528	550.565	-82.261	-149.728	566.446	-161.993	-75.038	538.400	-153.325	-145.244	0.000	0.000	0.000	69.867	-97.750	-87.334	0.000	0.000	0.000	60.871	-156.224	-91.057	78.066	-156.704	-165.635
1089	10.88000	380.152	-139.735	842.540	381.866	-239.964	810.029	217.069	-234.339	808.011	226.404	-132.252	846.209	0.000	0.000	0.000	303.996	-158.633	608.381	513.223	-214.362	601.216	106.544	-209.807	596.218	565.820	-232.821	546.215	49.268	-230.935	533.827	357.131	-328.366	167.501	263.410	-324.407	174.285	453.928	-130.491	152.267	175.716	-126.564	163.555	597.631	-257.952	263.076	537.447	-303.860	256.926	20.404	-235.788	245.392	61.790	-289.069	240.713	574.437	-196.042	10.694	558.570	-129.646	26.780	53.995	-182.736	-18.376	81.540	-117.879	-2.492	536.349	-57.468	-58.577	567.386	-106.969	-64.541	550.611	-82.347	-149.713	566.437	-162.077	-75.081	538.433	-153.487	-145.202	0.000	0.000	0.000	69.959	-97.820	-87.406	0.000	0.000	0.000	60.920	-156.339	-91.036	78.220	-156.833	-165.768
1090	10.89000	380.191	-139.836	842.585	381.850	-239.985	810.046	217.038	-234.368	808.008	226.400	-132.272	846.174	0.000	0.000	0.000	304.010	-158.661	608.358	513.195	-214.372	601.211	106.538	-209.816	596.202	565.795	-232.861	546.219	49.233	-230.984	533.828	357.172	-328.365	167.446	263.436	-324.430	174.303	454.031	-130.465	152.280	175.674	-126.557	163.564	597.617	-258.021	263.097	537.440	-303.870	256.905	20.451	-235.829	245.369	61.821	-289.166	240.681	574.433	-196.152	10.664	558.552	-129.717	26.779	54.074	-182.843	-18.411	81.581	-117.991	-2.471	536.470	-57.622	-58.569	567.370	-107.111	-64.737	550.727	-82.504	-149.788	566.481	-162.280	-75.202	538.478	-153.621	-145.243	0.000	0.000	0.000	70.155	-97.871	-87.632	0.000	0.000	0.000	60.965	-156.430	-91.031	78.331	-156.902	-165.935
1091	10.90000	380.096	-139.807	842.497	381.823	-240.047	810.024	217.015	-234.404	807.989	226.358	-132.320	846.148	0.000	0.000	0.000	303.979	-158.702	608.376	513.186	-214.392	601.210	106.519	-209.865	596.196	565.783	-232.858	546.213	49.215	-231.026	533.812	357.175	-328.380	167.467	263.458	-324.429	174.280	454.082	-130.530	152.296	175.799	-126.583	163.560	597.557	-258.015	263.105	537.405	-303.903	256.926	20.441	-235.911	245.384	61.856	-289.204	240.656	574.401	-196.289	10.657	558.557	-129.818	26.707	54.129	-182.875	-18.501	81.695	-118.085	-2.458	536.449	-57.607	-58.638	567.316	-107.181	-64.949	550.793	-82.658	-149.828	566.458	-162.399	-75.264	538.503	-153.763	-145.293	0.000	0.000	0.000	70.208	-98.009	-87.616	0.000	0.000	0.000	61.064	-156.488	-91.193	78.442	-156.994	-166.000
1092	10.91000	380.089	-139.854	842.526	381.798	-240.077	810.038	216.955	-234.446	807.998	226.349	-132.342	846.162	0.000	0.000	0.000	303.953	-158.744	608.363	513.170	-214.416	601.237	106.496	-209.921	596.204	565.771	-232.892	546.211	49.203	-231.077	533.820	357.216	-328.386	167.457	263.469	-324.450	174.281	454.010	-130.511	152.269	175.849	-126.606	163.526	597.497	-258.031	263.067	537.354	-303.949	256.928	20.474	-235.954	245.351	61.879	-289.256	240.651	574.371	-196.353	10.600	558.512	-129.910	26.639	54.204	-182.941	-18.552	81.775	-118.170	-2.518	536.614	-57.833	-58.520	567.250	-107.281	-65.156	550.766	-82.781	-149.834	566.398	-162.484	-75.382	538.425	-153.907	-145.346	0.000	0.000	0.000	70.321	-98.076	-87.650	0.000	0.000	0.000	61.131	-156.571	-91.238	78.429	-157.155	-165.889
1093	10.92000	380.075	-139.917	842.550	381.800	-240.131	810.064	216.968	-234.472	808.012	226.355	-132.350	846.142	0.000	0.000	0.000	303.925	-158.772	608.367	513.154	-214.421	601.219	106.489	-209.950	596.178	565.768	-232.902	546.225	49.216	-231.084	533.755	357.223	-328.395	167.474	263.486	-324.445	174.272	454.046	-130.514	152.263	175.876	-126.602	163.543	597.428	-258.040	263.015	537.301	-303.975	256.944	20.485	-235.993	245.343	61.904	-289.322	240.660	574.332	-196.469	10.612	558.519	-130.004	26.600	54.180	-183.069	-18.476	81.829	-118.242	-2.540	536.569	-57.910	-58.576	567.292	-107.448	-65.089	550.739	-82.853	-149.943	566.406	-162.666	-75.386	538.406	-154.032	-145.373	0.000	0.000	0.000	70.385	-98.231	-87.585	0.000	0.000	0.000	61.224	-156.624	-91.288	78.478	-157.262	-165.891
1094	10.93000	380.153	-140.001	842.588	381.783	-240.162	810.070	216.958	-234.486	807.984	226.320	-132.406	846.174	0.000	0.000	0.000	303.922	-158.826	608.325	513.144	-214.450	601.235	106.467	-209.979	596.187	565.736	-232.912	546.232	49.216	-231.117	533.761	357.241	-328.390	167.483	263.496	-324.453	174.277	454.054	-130.518	152.247	175.899	-126.605	163.374	597.422	-258.101	263.057	537.269	-304.023	256.960	20.495	-236.025	245.316	61.926	-289.334	240.636	574.272	-196.577	10.554	558.542	-130.105	26.623	54.253	-183.140	-18.481	81.990	-118.315	-2.598	536.556	-58.026	-58.558	567.209	-107.530	-65.139	550.699	-83.022	-149.899	566.371	-162.800	-75.400	538.372	-154.217	-145.340	0.000	0.000	0.000	70.422	-98.349	-87.513	0.000	0.000	0.000	61.329	-156.694	-91.288	78.602	-157.322	-165.927
1095	10.94000	380.095	-140.027	842.555	381.758	-240.211	810.055	216.941	-234.525	808.001	226.335	-132.402	846.153	0.000	0.000	0.000	303.893	-158.848	608.358	513.144	-214.489	601.229	106.455	-210.014	596.183	565.741	-232.954	546.223	49.202	-231.151	533.741	357.233	-328.394	167.474	263.504	-324.450	174.287	454.010	-130.531	152.267	175.993	-126.620	163.480	597.394	-258.146	263.003	537.242	-304.065	256.968	20.533	-236.056	245.295	61.914	-289.406	240.653	574.237	-196.668	10.581	558.482	-130.191	26.535	54.350	-183.181	-18.468	82.093	-118.378	-2.716	536.484	-58.044	-58.749	567.236	-107.699	-65.116	550.592	-83.102	-149.993	566.233	-162.871	-75.473	538.220	-154.297	-145.457	0.000	0.000	0.000	70.496	-98.408	-87.516	0.000	0.000	0.000	61.386	-156.782	-91.264	78.662	-157.480	-165.848
1096	10.95000	380.082	-140.045	842.547	381.781	-240.269	810.072	216.937	-234.541	807.995	226.301	-132.466	846.142	0.000	0.000	0.000	303.883	-158.884	608.316	513.140	-214.513	601.227	106.432	-210.054	596.188	565.731	-232.967	546.223	49.193	-231.210	533.791	357.257	-328.405	167.488	263.512	-324.457	174.289	454.121	-130.542	152.306	175.947	-126.632	163.482	597.379	-258.172	263.044	537.223	-304.107	256.965	20.543	-236.076	245.253	61.932	-289.429	240.648	574.189	-196.740	10.533	558.453	-130.242	26.545	54.418	-183.189	-18.597	82.136	-118.421	-2.696	536.396	-58.210	-58.864	567.252	-107.858	-65.032	550.464	-83.245	-150.048	566.159	-162.951	-75.494	538.094	-154.426	-145.442	0.000	0.000	0.000	70.578	-98.495	-87.489	0.000	0.000	0.000	61.477	-156.855	-91.285	78.784	-157.506	-165.858
1097	10.96000	380.094	-140.096	842.561	381.769	-240.290	810.055	216.929	-234.594	807.981	226.308	-132.502	846.155	0.000	0.000	0.000	303.880	-158.949	608.320	513.160	-214.555	601.207	106.456	-210.086	596.188	565.739	-233.043	546.215	49.210	-231.239	533.746	357.254	-328.408	167.465	263.502	-324.474	174.283	454.026	-130.563	152.258	175.968	-126.629	163.407	597.332	-258.246	262.966	537.180	-304.186	256.955	20.552	-236.145	245.294	61.938	-289.482	240.637	574.111	-196.815	10.513	558.421	-130.353	26.541	54.411	-183.319	-18.402	82.179	-118.477	-2.724	536.322	-58.322	-58.948	567.061	-107.868	-65.136	550.322	-83.377	-150.249	566.182	-163.175	-75.378	538.018	-154.576	-145.456	0.000	0.000	0.000	70.664	-98.516	-87.489	0.000	0.000	0.000	61.591	-156.899	-91.258	78.912	-157.569	-165.878
1098	10.97000	380.077	-140.109	842.533	381.766	-240.335	810.048	216.914	-234.649	808.003	226.327	-132.529	846.148	0.000	0.000	0.000	303.916	-158.939	608.315	513.148	-214.591	601.181	106.467	-210.094	596.181	565.716	-233.083	546.185	49.196	-231.255	533.755	357.239	-328.427	167.460	263.501	-324.448	174.257	454.029	-130.565	152.247	176.050	-126.621	163.362	597.341	-258.317	263.029	537.133	-304.259	256.987	20.572	-236.145	245.222	61.959	-289.516	240.616	574.014	-196.924	10.508	558.326	-130.421	26.488	54.451	-183.366	-18.440	82.245	-118.513	-2.685	536.238	-58.353	-59.009	567.038	-108.036	-65.150	550.241	-83.524	-150.248	565.983	-163.136	-75.533	537.878	-154.647	-145.513	0.000	0.000	0.000	70.748	-98.537	-87.490	0.000	0.000	0.000	61.668	-156.943	-91.272	79.072	-157.540	-166.000
1099	10.98000	380.084	-140.180	842.551	381.771	-240.360	810.049	216.940	-234.672	807.958	226.310	-132.593	846.147	0.000	0.000	0.000	303.934	-159.034	608.310	513.168	-214.626	601.183	106.485	-210.130	596.180	565.726	-233.133	546.158	49.205	-231.300	533.741	357.237	-328.439	167.446	263.489	-324.480	174.263	454.057	-130.601	152.308	176.022	-126.644	163.477	597.275	-258.369	262.971	537.098	-304.288	256.937	20.579	-236.198	245.250	61.976	-289.559	240.592	573.928	-197.024	10.460	558.279	-130.518	26.414	54.512	-183.420	-18.370	82.323	-118.540	-2.700	536.178	-58.464	-59.046	566.946	-108.102	-65.151	550.098	-83.604	-150.424	565.935	-163.318	-75.474	537.803	-154.772	-145.530	0.000	0.000	0.000	70.784	-98.597	-87.434	0.000	0.000	0.000	61.703	-156.974	-91.272	79.139	-157.555	-166.015
1100	10.99000	380.100	-140.208	842.549	381.792	-240.396	810.029	216.958	-234.710	807.964	226.327	-132.634	846.143	0.000	0.000	0.000	303.911	-159.022	608.306	513.168	-214.681	601.165	106.490	-210.149	596.189	565.716	-233.180	546.159	49.193	-231.322	533.772	357.215	-328.433	167.449	263.484	-324.477	174.244	454.092	-130.583	152.305	176.058	-126.661	163.493	597.221	-258.392	262.971	537.072	-304.346	256.895	20.573	-236.235	245.258	61.976	-289.590	240.619	573.849	-197.102	10.462	558.194	-130.621	26.477	54.592	-183.375	-18.479	82.401	-118.559	-2.743	536.076	-58.565	-58.973	566.870	-108.204	-65.148	550.069	-83.753	-150.383	565.854	-163.429	-75.452	537.719	-154.894	-145.537	0.000	0.000	0.000	70.872	-98.608	-87.491	0.000	0.000	0.000	61.758	-156.994	-91.292	79.205	-157.559	-166.005
1101	11.00000	380.124	-140.236	842.561	381.802	-240.436	810.044	216.962	-234.750	807.954	226.351	-132.678	846.157	0.000	0.000	0.000	303.921	-159.025	608.356	513.180	-214.720	601.166	106.477	-210.171	596.190	565.735	-233.216	546.109	49.240	-231.306	533.730	357.214	-328.457	167.450	263.477	-324.479	174.241	454.111	-130.610	152.267	176.044	-126.640	163.354	597.221	-258.472	262.981	537.009	-304.399	256.870	20.612	-236.248	245.258	61.992	-289.600	240.594	573.757	-197.176	10.416	558.149	-130.677	26.429	54.603	-183.409	-18.404	82.438	-118.596	-2.736	535.993	-58.625	-59.131	566.784	-108.268	-65.246	550.001	-83.830	-150.406	565.673	-163.428	-75.579	537.580	-154.938	-145.602	0.000	0.000	0.000	70.940	-98.578	-87.539	0.000	0.000	0.000	61.807	-156.979	-91.348	79.252	-157.587	-166.030
1102	11.01000	380.112	-140.259	842.561	381.807	-240.452	810.032	217.027	-234.760	807.939	226.370	-132.698	846.148	0.000	0.000	0.000	303.941	-159.104	608.334	513.195	-214.780	601.135	106.496	-210.169	596.183	565.758	-233.273	546.105	49.235	-231.325	533.771	357.204	-328.453	167.445	263.474	-324.475	174.253	454.129	-130.596	152.324	176.038	-126.668	163.511	597.115	-258.511	262.887	536.969	-304.437	256.873	20.581	-236.264	245.263	61.999	-289.609	240.604	573.682	-197.225	10.367	558.047	-130.748	26.396	54.646	-183.440	-18.369	82.505	-118.587	-2.773	536.011	-58.788	-59.049	566.660	-108.297	-65.318	549.849	-83.876	-150.499	565.590	-163.489	-75.574	537.453	-155.010	-145.636	0.000	0.000	0.000	70.963	-98.644	-87.458	0.000	0.000	0.000	61.828	-156.989	-91.292	79.237	-157.634	-165.971
1103	11.02000	380.101	-140.251	842.529	381.848	-240.475	810.028	216.994	-234.830	807.963	226.388	-132.737	846.135	0.000	0.000	0.000	303.960	-159.168	608.329	513.220	-214.839	601.111	106.522	-210.182	596.206	565.760	-233.337	546.089	49.241	-231.330	533.788	357.176	-328.469	167.446	263.445	-324.508	174.278	454.071	-130.629	152.288	176.040	-126.682	163.453	597.091	-258.563	262.894	536.901	-304.500	256.863	20.609	-236.247	245.291	61.988	-289.597	240.638	573.602	-197.311	10.318	557.982	-130.812	26.309	54.685	-183.441	-18.319	82.479	-118.605	-2.723	535.918	-58.815	-59.154	566.657	-108.457	-65.205	549.778	-83.946	-150.541	565.434	-163.536	-75.661	537.341	-155.119	-145.563	0.000	0.000	0.000	70.994	-98.652	-87.431	0.000	0.000	0.000	61.883	-156.977	-91.287	79.295	-157.633	-165.992
1104	11.03000	380.156	-140.310	842.567	381.860	-240.509	810.034	217.051	-234.847	807.958	226.378	-132.793	846.147	0.000	0.000	0.000	304.048	-159.201	608.288	513.249	-214.889	601.108	106.555	-210.179	596.198	565.787	-233.380	546.056	49.261	-231.322	533.785	357.183	-328.472	167.450	263.448	-324.500	174.276	454.184	-130.632	152.300	175.985	-126.675	163.467	597.018	-258.627	262.797	536.832	-304.535	256.831	20.637	-236.217	245.280	61.993	-289.592	240.654	573.504	-197.374	10.317	557.913	-130.895	26.270	54.779	-183.297	-18.534	82.536	-118.598	-2.765	535.896	-58.879	-59.174	566.549	-108.505	-65.282	549.665	-84.058	-150.533	565.356	-163.613	-75.677	537.222	-155.162	-145.549	0.000	0.000	0.000	71.023	-98.636	-87.450	0.000	0.000	0.000	61.895	-156.993	-91.237	79.274	-157.666	-165.923
1105	11.04000	380.199	-140.341	842.549	381.913	-240.553	810.062	217.093	-234.894	807.966	226.432	-132.827	846.135	0.000	0.000	0.000	304.082	-159.218	608.312	513.263	-214.933	601.066	106.577	-210.197	596.219	565.796	-233.415	546.014	49.296	-231.313	533.804	357.165	-328.471	167.430	263.425	-324.508	174.268	454.014	-130.662	152.250	176.027	-126.667	163.387	596.960	-258.678	262.687	536.796	-304.587	256.794	20.622	-236.181	245.301	61.970	-289.592	240.664	573.411	-197.433	10.264	557.845	-130.930	26.238	54.747	-183.333	-18.446	82.588	-118.571	-2.783	535.778	-58.932	-59.299	566.450	-108.542	-65.370	549.525	-84.075	-150.549	565.263	-163.686	-75.701	537.074	-155.213	-145.580	0.000	0.000	0.000	71.001	-98.656	-87.370	0.000	0.000	0.000	61.888	-156.999	-91.196	79.333	-157.641	-165.944
1106	11.05000	380.235	-140.376	842.545	381.957	-240.588	810.065	217.122	-234.947	807.974	226.444	-132.876	846.129	0.000	0.000	0.000	304.068	-159.238	608.321	513.287	-215.001	601.055	106.584	-210.221	596.250	565.807	-233.490	545.998	49.293	-231.318	533.824	357.127	-328.494	167.460	263.411	-324.535	174.271	454.009	-130.659	152.257	175.985	-126.665	163.419	596.955	-258.767	262.738	536.734	-304.634	256.768	20.651	-236.150	245.316	61.987	-289.562	240.682	573.339	-197.505	10.246	557.777	-131.002	26.187	54.720	-183.323	-18.390	82.553	-118.559	-2.741	535.663	-58.955	-59.450	566.379	-108.677	-65.418	549.414	-84.159	-150.672	565.158	-163.754	-75.801	536.928	-155.293	-145.624	0.000	0.000	0.000	71.008	-98.628	-87.367	0.000	0.000	0.000	61.913	-156.947	-91.201	79.333	-157.619	-165.945
1107	11.06000	380.280	-140.412	842.551	381.971	-240.615	810.071	217.134	-234.990	807.970	226.484	-132.928	846.144	0.000	0.000	0.000	304.162	-159.349	608.244	513.309	-215.069	601.022	106.620	-210.238	596.271	565.849	-233.565	545.946	49.326	-231.317	533.839	357.133	-328.498	167.449	263.386	-324.546	174.266	454.068	-130.705	152.344	175.953	-126.684	163.452	596.850	-258.766	262.622	536.651	-304.668	256.692	20.628	-236.138	245.331	61.987	-289.508	240.661	573.258	-197.589	10.157	557.784	-131.031	26.122	54.743	-183.228	-18.424	82.591	-118.520	-2.763	535.742	-59.074	-59.386	566.273	-108.701	-65.581	549.317	-84.225	-150.674	565.067	-163.817	-75.936	536.808	-155.334	-145.676	0.000	0.000	0.000	71.013	-98.586	-87.349	0.000	0.000	0.000	61.892	-156.891	-91.181	79.354	-157.552	-165.942
1108	11.07000	380.265	-140.428	842.533	382.035	-240.651	810.071	217.210	-235.033	807.972	226.554	-132.939	846.130	0.000	0.000	0.000	304.128	-159.341	608.299	513.349	-215.137	601.010	106.649	-210.242	596.255	565.857	-233.624	545.889	49.356	-231.305	533.849	357.094	-328.509	167.445	263.375	-324.555	174.237	454.013	-130.686	152.269	175.942	-126.703	163.422	596.827	-258.851	262.557	536.602	-304.726	256.623	20.678	-236.051	245.304	61.992	-289.507	240.677	573.145	-197.643	10.120	557.748	-131.099	26.148	54.647	-183.261	-18.265	82.500	-118.466	-2.628	535.693	-59.097	-59.452	566.248	-108.832	-65.556	549.240	-84.298	-150.742	564.981	-163.889	-75.977	536.680	-155.411	-145.758	0.000	0.000	0.000	71.015	-98.520	-87.377	0.000	0.000	0.000	61.898	-156.808	-91.196	79.347	-157.469	-165.981
1109	11.08000	380.343	-140.495	842.562	382.085	-240.716	810.067	217.262	-235.060	807.973	226.618	-132.990	846.137	0.000	0.000	0.000	304.096	-159.371	608.339	513.383	-215.208	600.982	106.690	-210.261	596.274	565.863	-233.710	545.869	49.372	-231.314	533.879	357.052	-328.523	167.442	263.332	-324.575	174.230	453.983	-130.678	152.235	175.888	-126.736	163.544	596.825	-258.925	262.502	536.546	-304.768	256.579	20.646	-236.052	245.397	61.990	-289.461	240.675	573.082	-197.693	10.030	557.650	-131.160	26.081	54.707	-183.118	-18.384	82.523	-118.392	-2.601	535.654	-59.143	-59.468	566.092	-108.847	-65.830	549.145	-84.307	-150.859	564.942	-163.974	-76.007	536.596	-155.453	-145.771	0.000	0.000	0.000	70.999	-98.424	-87.368	0.000	0.000	0.000	61.870	-156.735	-91.136	79.338	-157.373	-165.962
1110	11.09000	380.433	-140.539	842.538	382.120	-240.752	810.067	217.315	-235.106	807.997	226.660	-133.023	846.137	0.000	0.000	0.000	304.266	-159.350	608.329	513.416	-215.284	600.945	106.723	-210.292	596.310	565.887	-233.797	545.814	49.385	-231.310	533.945	357.041	-328.566	167.469	263.310	-324.578	174.255	453.969	-130.727	152.306	175.853	-126.737	163.611	596.758	-258.945	262.485	536.493	-304.813	256.550	20.623	-235.991	245.421	61.978	-289.433	240.697	572.992	-197.746	10.014	557.603	-131.191	26.027	54.635	-183.102	-18.265	82.513	-118.340	-2.545	535.597	-59.160	-59.615	566.052	-108.904	-65.908	549.128	-84.397	-150.850	564.898	-164.102	-75.924	536.506	-155.508	-145.816	0.000	0.000	0.000	70.955	-98.381	-87.280	0.000	0.000	0.000	61.840	-156.640	-91.120	79.285	-157.309	-165.927
1111	11.10000	380.513	-140.608	842.529	382.179	-240.780	810.059	217.345	-235.159	807.985	226.759	-133.033	846.126	0.000	0.000	0.000	304.284	-159.443	608.290	513.471	-215.355	600.927	106.766	-210.288	596.344	565.913	-233.877	545.763	49.415	-231.313	533.923	357.011	-328.558	167.462	263.305	-324.584	174.219	453.936	-130.744	152.307	175.871	-126.700	163.532	596.722	-258.997	262.411	536.420	-304.830	256.500	20.617	-235.958	245.470	61.942	-289.416	240.718	572.942	-197.800	9.956	557.548	-131.231	25.960	54.557	-183.036	-18.213	82.495	-118.263	-2.439	535.524	-59.193	-59.658	565.985	-108.960	-65.878	549.086	-84.452	-150.829	564.766	-164.089	-76.206	536.462	-155.535	-145.879	0.000	0.000	0.000	70.872	-98.316	-87.101	0.000	0.000	0.000	61.806	-156.555	-91.049	79.255	-157.211	-165.915
1112	11.11000	380.618	-140.681	842.556	382.247	-240.833	810.073	217.407	-235.180	808.023	226.805	-133.086	846.151	0.000	0.000	0.000	304.288	-159.477	608.259	513.484	-215.410	600.893	106.796	-210.312	596.363	565.932	-233.936	545.733	49.428	-231.312	533.975	356.974	-328.549	167.438	263.258	-324.586	174.255	454.034	-130.748	152.362	175.865	-126.702	163.522	596.689	-259.068	262.388	536.397	-304.896	256.458	20.598	-235.899	245.523	61.913	-289.377	240.724	572.861	-197.828	9.881	557.436	-131.264	25.911	54.591	-182.884	-18.246	82.465	-118.169	-2.442	535.482	-59.246	-59.637	565.971	-109.022	-65.875	548.970	-84.457	-150.937	564.724	-164.179	-76.184	536.359	-155.534	-145.942	0.000	0.000	0.000	70.890	-98.206	-87.094	0.000	0.000	0.000	61.767	-156.486	-90.963	79.198	-157.122	-165.897
1113	11.12000	380.603	-140.696	842.538	382.332	-240.868	810.077	217.498	-235.207	808.016	226.845	-133.131	846.168	0.000	0.000	0.000	304.457	-159.529	608.229	513.542	-215.477	600.861	106.837	-210.314	596.403	565.945	-233.997	545.703	49.477	-231.305	533.992	356.946	-328.567	167.458	263.233	-324.596	174.240	453.862	-130.778	152.322	175.777	-126.715	163.568	596.658	-259.111	262.307	536.354	-304.901	256.411	20.550	-235.858	245.559	61.860	-289.312	240.768	572.796	-197.874	9.875	557.408	-131.295	25.824	54.533	-182.826	-18.093	82.497	-118.092	-2.419	535.354	-59.223	-59.729	565.868	-109.034	-65.933	548.956	-84.557	-150.845	564.629	-164.176	-76.267	536.296	-155.613	-145.957	0.000	0.000	0.000	70.888	-98.103	-87.107	0.000	0.000	0.000	61.724	-156.396	-90.922	79.086	-157.029	-165.654
